"","Id","MSZoning","LotArea","Alley","LotShape","LandContour","Utilities","LotConfig","Neighborhood","Condition2","BldgType","OverallQual","OverallCond","YearBuilt","YearRemodAdd","Exterior1st","Exterior2nd","ExterQual","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","Heating","CentralAir","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","FullBath","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageType","GarageFinish","GarageCars","GarageArea","GarageQual","PavedDrive","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","SaleType","SaleCondition","SalePrice","Central"
"454",454,2,9000,3,4,4,"1",5,21,3,1,8,5,2008,2008,13,14,3,3,4,6,0,768,768,2,2,786,804,1590,0,2,1,3,6,7,0,2,2,2,676,5,3,0,0,0,0,6,9,5,210000,2
"455",455,4,9297,3,4,4,"1",5,12,3,3,5,5,1976,1976,10,11,4,4,4,1,1606,122,1728,2,2,1728,0,1728,2,2,2,4,8,7,0,6,3,2,560,5,3,0,0,0,0,7,9,4,188000,2
"456",456,4,9600,3,4,4,"1",5,17,3,1,7,6,1973,1973,7,7,4,4,4,1,916,326,1242,2,2,1242,0,1242,0,1,1,4,6,7,1,2,3,2,528,5,3,0,0,0,0,9,9,5,175500,2
"457",457,5,4571,1,4,4,"1",5,18,3,1,5,5,1916,1950,1,1,4,4,4,6,0,624,624,2,1,624,720,1344,0,1,1,4,7,7,0,6,3,3,513,2,3,0,0,0,0,5,1,1,98000,1
"458",458,4,53227,3,1,3,"1",2,5,3,1,4,6,1954,1994,10,11,4,3,2,2,1116,248,1364,2,2,1663,0,1663,1,1,1,3,6,3,2,2,1,2,529,5,3,0,0,0,0,3,9,5,256000,2
"459",459,5,5100,1,4,4,"1",5,18,3,1,8,7,1925,1996,12,16,4,4,4,6,0,588,588,2,2,833,833,1666,0,1,1,3,7,7,1,6,3,1,228,5,3,0,0,0,0,6,9,5,161000,2
"460",460,4,7015,3,1,1,"1",1,4,3,1,5,4,1950,1950,9,9,4,4,4,4,185,524,709,2,2,979,224,1203,1,1,1,3,5,7,1,6,3,1,352,5,3,0,0,0,0,7,9,5,110000,2
"461",461,2,8004,3,1,4,"1",5,21,3,1,8,5,2009,2009,13,14,3,3,4,3,544,288,832,2,2,832,1103,1935,1,2,1,4,8,7,0,4,1,2,552,5,3,0,0,0,0,12,7,6,263435,2
"462",462,4,7200,3,4,4,"1",5,23,3,1,7,9,1936,2007,14,15,3,3,4,1,350,0,560,2,2,575,560,1135,1,1,1,3,6,7,0,6,2,2,576,5,3,0,0,0,0,4,9,5,155000,2
"463",463,4,8281,3,1,4,"1",5,19,3,1,5,5,1965,1965,9,9,4,4,4,5,553,0,864,2,2,864,0,864,0,1,1,4,5,7,1,6,3,1,360,5,3,0,0,0,0,12,9,5,62383,2
"464",464,4,11988,3,1,2,"1",5,7,3,1,6,7,1934,1995,12,13,4,4,4,4,326,389,715,2,2,849,811,1660,0,1,1,4,6,7,1,6,3,1,240,5,3,0,0,0,0,8,9,5,188700,2
"465",465,4,8430,3,4,2,"1",5,6,3,1,5,5,1978,1978,7,7,4,3,4,5,616,424,1040,2,2,1040,0,1040,0,2,1,4,5,7,0,7,4,0,0,6,3,0,0,0,0,8,9,5,124000,2
"466",466,5,3072,3,4,4,"1",5,1,3,5,7,5,2004,2004,13,14,3,3,4,6,0,1375,1375,2,2,1414,0,1414,0,2,1,3,6,7,1,2,1,2,398,5,3,0,0,0,0,5,9,5,178740,2
"467",467,4,10628,3,4,4,"1",5,13,3,1,7,5,1970,1970,10,11,4,4,2,3,778,499,1277,2,2,1277,0,1277,1,1,1,4,5,7,1,2,3,2,526,5,3,0,176,0,0,4,9,5,167000,2
"468",468,4,9480,3,4,4,"1",5,13,3,1,5,7,1942,1995,9,9,4,4,4,4,386,342,728,2,2,888,756,1644,0,1,1,3,7,7,2,2,3,1,312,5,3,0,0,0,0,6,9,5,146500,2
"469",469,4,11428,3,1,4,"1",5,16,3,1,8,5,2006,2006,13,14,3,3,4,6,0,1626,1626,2,2,1634,0,1634,0,2,1,3,7,7,1,2,2,3,866,5,3,0,0,0,0,5,9,5,250000,2
"470",470,4,9291,3,1,4,"1",1,20,3,1,6,5,1993,1993,7,7,3,3,4,3,426,406,832,2,2,832,878,1710,0,2,1,3,7,7,0,2,2,2,506,5,3,0,0,0,0,6,9,5,187000,2
"471",471,4,6820,3,1,4,"1",1,22,3,5,8,5,1985,1985,7,7,3,3,1,3,368,0,1488,2,2,1502,0,1502,1,1,1,3,4,7,0,2,2,2,528,5,3,0,140,0,0,6,9,5,212000,2
"472",472,4,11952,3,4,4,"1",5,17,3,1,7,6,1977,1977,15,11,4,3,4,6,0,808,808,2,2,1161,808,1969,0,2,1,4,8,7,1,2,2,2,534,5,3,0,276,0,0,11,9,5,190000,2
"473",473,5,3675,3,4,4,"1",5,8,3,5,6,5,2005,2005,13,14,4,3,2,3,459,88,547,2,2,1072,0,1072,1,1,1,4,5,7,0,3,2,2,525,5,3,0,0,0,0,6,9,5,148000,2
"474",474,4,14977,3,1,4,"1",5,16,3,1,8,5,2006,2007,13,14,3,1,2,3,1350,626,1976,2,2,1976,0,1976,1,2,1,3,7,7,1,2,2,3,908,5,3,0,0,0,0,7,7,6,440000,2
"475",475,4,5330,3,4,4,"1",5,22,3,5,8,5,2000,2000,6,6,3,3,1,3,1196,298,1494,2,2,1652,0,1652,1,2,1,1,6,7,0,2,2,2,499,5,3,0,0,0,0,8,9,5,251000,2
"476",476,4,8480,3,4,4,"1",1,19,3,1,5,6,1963,1963,7,7,4,4,4,3,630,340,970,2,2,970,0,970,1,1,1,4,5,7,0,6,3,2,624,5,3,0,192,0,0,7,9,5,132500,2
"477",477,4,13125,3,4,4,"1",5,6,3,1,6,5,1997,1998,13,14,4,3,2,3,994,484,1478,2,2,1493,0,1493,1,2,1,3,7,7,1,2,1,2,508,5,3,0,0,0,0,4,9,5,208900,2
"478",478,4,13693,3,4,4,"1",5,16,3,1,9,5,2006,2006,13,14,1,3,1,6,0,2153,2153,2,2,2069,574,2643,0,2,1,1,9,7,1,4,1,3,694,5,3,0,0,0,0,3,9,5,380000,2
"479",479,4,10637,3,4,4,"1",5,6,3,1,8,5,2007,2008,13,14,3,1,2,3,1288,417,1705,2,2,1718,0,1718,1,2,1,3,7,7,1,2,2,3,826,5,3,0,0,0,0,9,9,5,297000,2
"480",480,5,5925,3,4,1,"1",5,18,3,1,4,7,1937,2000,12,13,4,2,4,5,168,739,907,2,2,1131,0,1131,0,1,1,4,7,7,0,6,3,2,672,5,3,0,0,0,0,3,9,3,89471,2
"481",481,4,16033,3,1,4,"1",3,16,3,1,9,5,2004,2005,13,14,3,1,2,3,1261,572,1833,2,2,1850,0,1850,1,2,1,3,8,7,1,2,1,3,772,5,3,0,0,0,0,3,9,5,326000,2
"482",482,4,11846,3,1,2,"1",5,16,3,1,9,5,2003,2004,13,14,3,1,2,3,1567,225,1792,2,2,1792,0,1792,1,2,1,1,6,7,1,2,1,3,874,5,3,0,0,0,0,8,9,5,374000,2
"483",483,5,2500,2,4,4,"1",1,18,3,1,7,8,1915,2005,12,13,3,4,4,1,299,611,910,2,2,916,910,1826,1,1,1,1,7,4,1,2,3,1,164,2,3,0,0,0,0,6,9,5,155000,2
"484",484,5,4500,3,4,4,"1",3,12,3,4,6,5,1998,1998,13,14,4,1,4,3,897,319,1216,2,2,1216,0,1216,1,2,1,4,5,7,0,2,3,2,402,5,3,0,0,0,0,5,9,5,164000,2
"485",485,4,7758,3,1,4,"1",1,19,3,1,5,7,1962,2001,7,11,4,4,4,1,588,411,999,2,2,999,0,999,1,1,1,3,6,7,0,6,3,1,264,5,3,0,0,0,0,3,9,5,132500,2
"486",486,4,9600,3,4,4,"1",5,13,3,1,5,7,1950,2007,9,9,3,4,4,1,607,506,1113,2,2,1113,0,1113,0,1,1,3,5,7,1,2,3,1,264,5,3,0,0,0,0,7,9,5,147000,2
"487",487,4,10289,3,4,4,"1",5,13,3,1,5,7,1965,1965,9,9,4,4,4,1,836,237,1073,2,2,1073,0,1073,1,1,1,4,6,7,0,2,2,2,515,5,3,0,0,0,0,6,9,5,156000,2
"488",488,4,12243,3,1,4,"1",5,17,3,1,5,6,1971,1971,10,11,4,3,1,1,998,486,1484,2,2,1484,0,1484,0,2,1,4,7,7,1,2,3,2,487,5,3,0,180,0,0,2,9,5,175000,2
"489",489,4,10800,3,4,4,"1",1,18,3,2,5,4,1900,1970,14,15,4,4,4,2,664,290,954,2,1,1766,648,2414,0,2,2,4,10,5,1,2,3,2,520,5,1,0,0,0,0,5,3,5,160000,1
"490",490,5,1526,3,4,4,"1",5,11,3,4,4,8,1970,2002,6,6,4,3,1,3,515,115,630,2,2,630,0,630,1,1,1,3,3,7,0,2,3,1,286,5,3,0,0,0,0,5,9,5,86000,2
"491",491,5,2665,3,4,4,"1",5,11,3,5,5,6,1976,1976,6,6,4,3,3,6,0,264,264,2,2,616,688,1304,0,1,1,4,4,7,1,4,1,1,336,5,3,0,0,0,0,6,9,5,115000,2
"492",492,4,9490,3,4,4,"1",5,13,3,1,6,7,1941,1950,14,15,4,4,4,2,403,238,806,2,2,958,620,1578,1,1,1,2,5,7,2,2,3,1,240,5,3,0,0,0,0,8,9,5,133000,2
"493",493,4,15578,3,1,4,"1",1,9,3,1,6,5,2006,2006,13,14,3,3,4,6,0,728,728,2,2,728,728,1456,0,2,1,4,8,7,0,2,2,2,429,5,3,0,0,0,0,5,7,6,172785,2
"494",494,4,7931,3,4,4,"1",5,13,3,1,5,6,1960,1960,4,15,4,4,4,2,374,363,1269,2,2,1269,0,1269,0,1,1,4,6,7,1,6,3,1,308,5,3,0,0,0,0,6,9,5,155000,2
"495",495,5,5784,3,4,4,"1",5,18,3,1,5,8,1938,1996,9,9,4,2,4,6,0,190,190,2,2,886,0,886,0,1,1,4,4,7,0,2,3,1,273,5,3,0,0,0,0,12,9,5,91300,2
"496",496,1,7879,3,4,4,"1",5,10,3,1,4,5,1920,1950,14,15,4,4,4,5,495,225,720,2,1,720,0,720,0,1,1,4,4,7,0,7,4,0,0,6,1,0,0,0,0,11,9,1,34900,1
"497",497,4,12692,3,1,4,"1",5,14,3,1,8,5,1992,1993,4,4,3,3,4,3,1231,1969,3200,2,2,3228,0,3228,1,3,1,3,10,7,1,2,2,2,546,5,3,0,0,0,0,5,9,5,430000,2
"498",498,4,9120,2,4,4,"1",5,4,3,1,7,6,1925,1950,14,15,4,4,4,5,329,697,1026,2,2,1133,687,1820,1,2,1,4,8,7,0,6,3,1,240,5,1,0,0,0,0,6,9,5,184000,2
"499",499,4,7800,3,4,4,"1",5,19,3,1,5,7,1967,2004,7,7,4,4,4,1,450,414,864,2,2,899,0,899,0,1,1,3,5,7,0,2,1,1,288,5,3,0,0,0,0,6,9,5,130000,2
"500",500,4,7535,3,1,4,"1",5,13,3,1,5,7,1958,1985,9,9,4,4,4,2,111,522,912,2,2,912,0,912,0,1,1,4,5,7,0,2,1,1,297,5,3,0,0,0,480,6,9,5,120000,2
"501",501,5,1890,3,4,4,"1",5,3,3,4,6,5,1973,1973,7,7,4,4,4,2,356,316,672,2,2,672,546,1218,0,1,1,4,7,7,0,6,3,1,264,5,3,0,0,0,0,5,9,5,113000,2
"502",502,2,9803,3,4,4,"1",5,21,3,1,7,5,2005,2005,13,14,3,3,4,3,400,466,866,2,2,866,902,1768,0,2,1,3,7,7,0,2,2,2,603,5,3,0,0,0,0,2,9,5,226700,2
"503",503,4,9170,3,4,4,"1",1,8,3,1,5,7,1965,1965,9,9,4,4,4,1,698,420,1214,2,2,1214,0,1214,1,1,1,4,6,7,0,6,3,2,461,2,3,0,0,0,400,4,9,5,140000,2
"504",504,4,15602,3,1,4,"1",5,7,3,1,7,8,1959,1997,4,15,4,4,4,1,1247,254,1501,2,2,1801,0,1801,1,2,1,4,6,7,2,2,1,2,484,5,3,0,161,0,0,3,9,5,289000,2
"505",505,4,2308,3,4,4,"1",5,15,3,5,6,5,1974,1974,10,3,4,4,4,1,257,103,855,2,2,855,467,1322,0,2,1,4,6,7,1,2,3,2,440,5,3,0,0,0,0,6,9,5,147000,2
"506",506,5,7596,1,4,4,"1",5,18,3,3,5,5,1952,1952,14,15,4,4,4,6,0,960,960,2,2,960,1000,1960,0,2,2,4,10,7,0,6,3,2,400,5,1,0,0,0,0,7,1,5,124500,2
"507",507,4,9554,3,1,4,"1",5,20,3,1,8,5,1993,1994,13,14,3,3,4,3,380,397,777,2,2,1065,846,1911,0,2,1,3,8,7,1,2,2,2,471,5,3,0,0,0,0,9,9,5,215000,2
"508",508,2,7862,3,1,4,"1",5,21,3,1,6,5,2009,2009,13,14,3,3,4,3,27,1191,1218,2,2,1218,0,1218,0,2,1,3,4,7,0,2,1,2,676,5,3,0,0,0,0,9,7,6,208300,2
"509",509,5,9600,3,4,4,"1",5,18,3,1,7,9,1928,2005,9,9,4,4,4,5,141,548,689,2,2,689,689,1378,0,2,1,3,7,7,1,6,3,2,360,5,1,0,0,0,0,10,9,5,161000,2
"510",510,4,9600,3,4,4,"1",1,13,3,1,5,6,1959,1959,9,9,4,4,4,1,991,50,1041,2,2,1041,0,1041,1,1,1,4,6,7,0,2,2,1,270,5,3,0,0,0,0,7,9,5,124500,2
"511",511,4,14559,3,4,4,"1",5,13,3,1,5,7,1951,2000,14,15,3,4,4,2,650,178,1008,2,2,1363,0,1363,1,1,1,4,6,3,2,5,3,1,288,5,3,0,168,0,2000,6,9,5,164900,2
"512",512,4,6792,3,1,4,"1",5,16,3,5,7,5,2005,2006,13,14,3,3,4,6,0,1368,1368,2,2,1368,0,1368,0,2,1,3,6,7,1,2,2,2,474,5,3,0,0,0,0,3,7,6,202665,2
"513",513,4,9100,3,4,4,"1",1,13,3,1,5,5,1958,1958,13,14,4,4,4,2,521,169,864,2,2,864,0,864,1,1,1,4,5,7,0,6,3,2,624,5,3,0,0,0,0,7,9,5,129900,2
"514",514,4,9187,3,4,1,"1",1,12,3,1,6,5,1983,1983,13,14,4,4,4,1,336,748,1084,2,2,1080,0,1080,0,1,1,4,5,7,0,2,3,2,484,5,3,0,0,0,0,6,9,5,134000,2
"515",515,4,10594,3,4,4,"1",5,7,3,1,5,5,1926,1950,14,15,4,4,4,6,0,768,768,4,1,789,0,789,0,1,1,4,5,7,0,6,3,1,200,4,3,0,0,0,0,6,9,5,96500,1
"516",516,4,12220,3,4,4,"1",5,16,3,1,10,5,2009,2009,6,6,1,1,4,3,1436,570,2006,2,2,2020,0,2020,1,2,1,1,9,7,1,2,1,3,900,5,3,0,0,0,0,9,7,6,402861,2
"517",517,4,10448,3,1,4,"1",1,17,3,1,6,6,1972,1972,7,7,4,4,4,6,0,689,689,2,2,1378,741,2119,0,2,1,4,7,7,1,2,2,2,583,5,3,0,0,0,0,8,1,1,158000,2
"518",518,4,10208,3,1,4,"1",5,14,3,1,7,5,1996,1997,13,14,3,3,4,6,0,1264,1264,2,2,1277,1067,2344,0,2,1,3,7,7,1,2,2,3,889,5,3,0,0,0,0,7,9,5,265000,2
"519",519,4,9531,3,1,4,"1",2,6,3,1,6,5,1998,1998,13,14,4,3,3,3,706,88,794,2,2,882,914,1796,1,2,1,4,7,7,0,2,2,2,546,5,3,0,0,0,0,5,9,5,211000,2
"520",520,4,10918,3,4,4,"1",5,7,3,1,7,9,1926,2004,9,9,3,3,4,6,0,1276,1276,2,2,1276,804,2080,0,1,1,3,9,7,2,6,3,1,282,5,3,0,145,0,0,6,9,5,234000,2
"521",521,4,10800,1,4,4,"1",5,18,3,2,4,7,1900,2000,9,9,4,5,5,7,0,0,0,2,1,694,600,1294,0,2,2,4,7,7,0,7,4,0,0,6,1,0,0,0,0,8,9,5,106250,1
"522",522,4,11988,3,1,4,"1",1,13,3,1,6,6,1957,1957,13,14,4,4,4,5,777,467,1244,2,2,1244,0,1244,0,1,1,4,6,7,2,2,3,1,336,5,3,0,0,0,0,5,9,5,150000,2
"523",523,5,5000,3,4,4,"1",1,4,3,1,6,7,1947,1950,6,6,4,4,4,1,399,605,1004,2,2,1004,660,1664,0,2,1,4,7,7,2,6,3,2,420,5,3,0,0,0,0,10,9,5,159000,2
"524",524,4,40094,3,1,1,"1",5,8,5,1,10,5,2007,2008,6,6,1,1,2,3,2260,878,3138,2,2,3138,1538,4676,1,3,1,1,11,7,1,4,1,3,884,5,3,0,0,0,0,10,7,6,184750,2
"525",525,4,11787,3,1,4,"1",5,14,3,1,7,5,1996,1997,13,14,3,3,4,3,719,660,1379,2,2,1383,1015,2398,1,2,1,3,8,7,1,2,1,3,834,5,3,0,0,0,0,8,9,5,315750,2
"526",526,2,7500,2,4,4,"1",5,21,3,1,7,5,2005,2005,13,14,3,3,4,6,0,1257,1257,2,2,1266,0,1266,0,2,1,3,6,7,1,2,3,2,453,5,3,0,0,0,0,4,9,5,176000,2
"527",527,4,13300,3,4,4,"1",5,13,3,1,5,7,1956,2000,14,15,4,3,4,5,377,551,928,2,2,928,0,928,0,1,1,4,4,7,0,2,3,1,252,5,3,0,0,0,0,6,9,5,132000,2
"528",528,4,14948,3,1,4,"1",5,16,3,1,9,5,2008,2008,13,14,1,1,1,3,1330,122,1452,2,2,1476,1237,2713,1,2,1,1,11,7,1,2,1,3,858,5,3,0,0,0,0,11,7,6,446261,2
"529",529,4,9098,3,1,4,"1",5,8,3,1,4,7,1920,2002,14,15,4,4,3,1,348,180,528,2,2,605,0,605,1,1,1,4,5,7,0,7,4,0,0,6,1,0,0,0,0,7,9,5,86000,2
"530",530,4,32668,3,1,4,"1",2,7,3,1,6,3,1957,1975,14,12,3,4,4,5,1219,816,2035,2,2,2515,0,2515,1,3,2,4,9,1,2,2,2,2,484,5,3,0,0,0,0,3,9,3,200624,2
"531",531,4,10200,3,4,4,"1",5,24,3,1,6,5,1988,1989,7,7,3,3,1,3,783,678,1461,2,2,1509,0,1509,1,2,1,3,5,7,1,2,2,2,600,5,3,0,0,0,0,8,9,1,175000,2
"532",532,5,6155,3,1,4,"1",4,4,2,1,6,8,1920,1999,14,15,4,2,3,6,0,611,611,2,2,751,611,1362,0,2,1,4,6,7,0,6,1,2,502,5,3,0,0,0,0,6,9,5,128000,2
"533",533,4,7200,3,4,4,"1",5,13,3,1,5,7,1955,2007,13,14,4,5,5,7,0,0,0,2,2,827,0,827,0,1,1,4,5,5,1,6,3,1,392,5,3,0,0,0,0,4,9,5,107500,2
"534",534,4,5000,3,4,3,"1",5,4,3,1,1,3,1946,1950,13,14,2,5,5,7,0,0,0,2,1,334,0,334,0,1,1,2,2,7,0,7,4,0,0,6,1,0,0,0,0,1,9,5,39300,1
"535",535,4,9056,3,1,4,"1",5,9,3,1,8,5,2004,2004,13,14,3,1,1,6,0,707,707,2,2,707,707,1414,0,2,1,3,6,7,1,2,1,2,403,5,3,0,0,0,0,10,9,5,178000,2
"536",536,4,7000,3,4,4,"1",5,8,3,2,5,7,1910,1991,9,9,4,3,2,3,969,148,1117,2,2,820,527,1347,1,1,1,4,5,7,0,7,4,0,0,6,1,0,0,0,0,1,9,5,107500,2
"537",537,4,8924,3,1,4,"1",2,6,3,1,7,5,1998,1999,13,14,4,3,1,6,0,880,880,2,2,880,844,1724,0,2,1,3,8,7,0,2,1,2,527,5,3,0,0,0,0,7,9,5,188000,2
"538",538,4,12735,3,1,4,"1",3,13,3,1,4,5,1972,1972,9,9,4,4,4,2,600,264,864,2,2,864,0,864,0,1,1,4,5,7,0,6,3,2,576,5,3,0,0,0,0,4,1,5,111250,2
"539",539,4,11553,3,1,4,"1",5,19,3,1,5,5,1968,1968,10,11,4,4,4,2,673,378,1051,2,2,1159,0,1159,0,1,1,4,7,7,1,2,3,1,336,5,3,0,0,0,0,7,9,5,158000,2
"540",540,4,11423,3,4,4,"1",5,6,3,1,8,5,2001,2002,13,14,3,3,1,3,1358,223,1581,2,2,1601,0,1601,1,2,1,3,6,7,1,2,2,2,670,5,3,0,0,0,2000,5,9,5,272000,2
"541",541,4,14601,3,4,4,"1",5,24,3,1,9,5,2006,2006,13,14,1,1,1,3,1260,578,1838,2,2,1838,0,1838,1,2,1,1,8,7,1,2,1,3,765,5,3,0,0,0,0,3,9,5,315000,2
"542",542,4,11000,3,4,4,"1",3,14,3,1,8,5,2000,2000,13,14,3,3,4,6,0,969,969,2,2,997,1288,2285,0,2,1,3,8,7,1,4,1,3,648,5,3,0,0,0,0,6,9,5,248000,2
"543",543,4,10140,3,4,4,"1",5,17,3,1,7,5,1998,1999,13,14,3,1,4,4,144,379,1650,2,2,1680,0,1680,1,2,1,3,7,1,1,2,1,2,583,5,3,0,0,0,0,6,9,5,213250,2
"544",544,3,4058,3,4,4,"1",5,13,3,5,7,5,1998,1998,9,9,4,3,1,3,584,0,723,2,2,767,0,767,1,1,1,4,4,7,0,2,1,1,367,5,3,0,0,0,0,6,9,5,133000,2
"545",545,4,17104,3,1,4,"1",5,9,3,1,7,5,2006,2006,13,14,3,3,1,3,554,100,654,2,2,664,832,1496,1,2,1,3,7,7,1,2,2,2,426,5,3,0,0,0,0,9,7,6,179665,2
"546",546,4,13837,3,1,4,"1",1,17,3,1,7,5,1988,1988,7,7,3,3,4,3,1002,0,1204,2,2,1377,806,2183,0,2,1,3,9,7,0,2,3,3,786,5,3,0,0,0,0,2,9,5,229000,2
"547",547,4,8737,3,1,1,"1",5,4,3,1,6,7,1923,1950,4,15,4,3,4,5,300,765,1065,2,2,915,720,1635,0,1,1,4,6,7,1,6,3,2,440,5,3,144,0,0,0,5,9,5,210000,2
"548",548,4,7244,3,4,4,"1",5,12,3,1,5,7,1970,1970,13,14,4,3,1,1,619,149,768,2,2,768,0,768,1,1,1,4,5,7,0,6,3,2,624,5,3,0,0,0,0,4,9,5,129500,2
"549",549,5,8235,3,1,2,"1",5,18,8,1,5,7,1955,1995,9,9,4,4,4,4,180,0,825,2,2,825,0,825,1,1,1,4,4,7,0,6,2,2,720,5,3,0,0,0,0,6,9,5,125000,2
"550",550,2,9375,3,4,4,"1",5,21,3,1,7,5,2003,2004,13,14,3,3,4,6,0,912,912,2,2,912,1182,2094,0,2,1,3,8,7,1,4,1,2,615,5,3,0,0,0,0,11,9,5,263000,2
"551",551,4,4043,3,4,4,"1",5,15,3,5,6,6,1977,1977,10,11,4,3,4,1,559,510,1069,2,2,1069,0,1069,0,2,1,4,4,7,0,2,2,2,440,5,3,0,200,0,0,10,1,1,140000,2
"552",552,5,6000,3,4,4,"1",5,18,3,1,5,6,1957,1957,4,4,4,4,4,5,308,620,928,2,2,928,0,928,0,1,1,4,5,7,0,2,1,1,288,5,3,0,0,0,0,6,9,5,112500,2
"553",553,4,11146,3,1,4,"1",5,16,3,1,8,5,2006,2006,13,14,3,1,1,6,0,1709,1709,2,2,1717,0,1717,0,2,1,3,7,7,1,2,2,3,908,5,3,0,0,0,0,7,9,5,255500,2
"554",554,4,8777,3,4,4,"1",5,8,3,1,4,5,1949,2003,13,14,4,5,5,7,0,0,0,2,2,1126,0,1126,0,2,1,3,5,7,0,6,1,2,520,5,1,0,0,0,0,5,9,5,108000,2
"555",555,4,10625,3,4,4,"1",5,16,3,1,7,5,2003,2004,13,14,3,3,4,3,866,132,998,2,2,1006,1040,2046,1,2,1,3,8,7,1,4,2,3,871,5,3,0,0,0,0,8,9,5,284000,2
"556",556,5,6380,3,4,4,"1",5,4,3,1,5,6,1922,1950,9,9,4,4,4,6,0,993,993,2,2,1048,0,1048,0,1,1,4,5,7,1,6,3,1,280,5,3,0,0,0,0,8,9,5,113000,2
"557",557,4,14850,3,1,4,"1",5,13,3,1,5,5,1957,1957,14,15,4,4,4,5,895,197,1092,2,2,1092,0,1092,1,1,1,4,6,7,1,2,1,1,299,5,3,0,122,0,0,5,9,5,141000,2
"558",558,1,11040,3,4,3,"1",5,10,3,1,4,6,1920,1950,9,9,4,4,4,5,637,0,637,2,2,897,439,1336,0,1,1,4,7,7,0,5,3,1,570,5,3,0,0,0,0,9,1,5,108000,2
"559",559,4,21872,3,2,2,"1",3,9,3,1,7,5,1996,1997,7,7,4,3,2,3,604,125,729,2,2,729,717,1446,0,2,1,4,6,7,1,2,3,2,406,5,3,0,0,0,0,8,9,5,175000,2
"560",560,4,3196,3,4,4,"1",5,1,3,5,7,5,2003,2004,13,14,3,3,2,6,0,1374,1374,2,2,1557,0,1557,0,2,1,3,7,7,1,2,1,2,420,5,3,0,0,0,0,10,9,5,234000,2
"561",561,4,11341,3,1,4,"1",5,19,3,1,5,6,1957,1996,14,15,4,3,4,1,1302,90,1392,2,2,1392,0,1392,1,1,1,4,5,5,1,6,3,2,528,5,3,0,95,0,0,5,9,5,121500,2
"562",562,4,10010,3,4,4,"1",5,12,3,1,5,5,1974,1975,7,7,4,3,1,1,1071,195,1389,2,2,1389,0,1389,1,1,1,4,6,7,1,2,2,2,418,5,3,0,0,0,0,4,9,5,170000,2
"563",563,4,13907,3,4,4,"1",5,8,3,1,5,6,1940,1969,15,16,4,4,4,2,290,706,996,2,2,996,0,996,1,1,1,4,6,7,1,7,4,0,0,6,3,0,0,0,0,7,9,5,108000,2
"564",564,4,21780,3,4,4,"1",5,8,3,1,6,7,1918,1950,14,15,4,3,3,6,0,1163,1163,2,2,1163,511,1674,0,2,1,4,8,7,1,6,1,2,396,5,1,0,144,0,0,7,9,5,185000,2
"565",565,4,13346,3,1,4,"1",2,14,3,1,7,5,1992,2000,7,7,3,3,4,3,728,367,1095,2,2,1166,1129,2295,1,2,1,3,9,7,1,2,2,2,590,5,3,0,0,0,0,7,9,5,268000,2
"566",566,4,6858,3,4,1,"1",1,23,3,1,6,4,1915,1950,14,15,4,3,4,6,0,806,806,2,1,841,806,1647,1,1,1,2,6,7,0,6,3,1,216,5,3,0,0,0,0,5,9,5,128000,1
"567",567,4,11198,3,1,4,"1",5,22,3,1,9,5,2005,2007,13,14,3,3,4,6,0,1122,1122,2,2,1134,1370,2504,0,2,1,1,11,7,1,4,1,3,656,5,3,0,0,0,0,6,9,5,325000,2
"568",568,4,10171,3,1,4,"1",5,16,3,1,7,5,2004,2004,13,14,3,3,4,3,2,1515,1517,2,2,1535,0,1535,0,2,1,3,7,7,0,2,2,2,532,5,3,0,0,0,0,3,9,5,214000,2
"569",569,4,12327,3,1,3,"1",5,20,3,1,8,8,1983,2009,14,15,3,3,2,3,1441,55,1496,2,2,1496,636,2132,1,1,1,3,5,4,1,4,1,2,612,3,3,0,0,0,0,9,9,5,316600,2
"570",570,4,7032,3,1,4,"1",1,13,3,3,5,5,1979,1979,9,9,4,3,2,3,943,0,943,2,2,943,0,943,1,1,1,4,4,7,2,6,3,2,600,5,3,0,0,0,0,12,9,5,135960,2
"571",571,4,13101,3,1,4,"1",5,13,3,3,5,5,1965,1965,7,7,4,4,4,4,231,1497,1728,2,2,1728,0,1728,0,2,2,4,10,7,0,6,3,2,576,5,3,0,0,0,0,11,9,5,142600,2
"572",572,4,7332,3,4,4,"1",5,13,3,1,6,6,1959,1959,15,16,4,4,4,2,414,450,864,2,2,864,0,864,1,1,1,3,4,7,0,2,3,1,288,5,3,0,0,0,0,10,9,1,120000,2
"573",573,4,13159,3,1,2,"1",1,24,3,1,7,5,2009,2009,13,14,4,1,1,6,0,846,846,2,2,846,846,1692,0,2,1,3,6,7,0,2,2,2,650,5,3,0,0,0,0,7,7,6,224500,2
"574",574,4,9967,3,1,4,"1",5,9,3,1,7,5,2000,2000,13,14,4,3,4,6,0,384,384,2,2,774,656,1430,0,2,1,4,8,7,1,4,2,2,400,5,3,0,0,0,0,12,9,5,170000,2
